"Social Media Marketing
                            Real Events & Entertainment                        Mumbai","Mumbai                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Social Media Marketing
                            Brandzup Media                        Jaipur","Jaipur                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Digital Marketing
                            Brandzup Media                        Jaipur","Jaipur                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Graphic Design
                            WebShark Web Services                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             22,000-27,000 /month"
"Social Media Marketing
                            AzSm Enterprises                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Pre Sales (Telecalling)
                            Omni Owl                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month +  Incentives"
"Visual Design
                            Leapflo                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Social Media Marketing
                            Sanwariya Selection Private Limited                        Ghaziabad","Ghaziabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             20,000 /month +  Incentives"
"Graphic Design
                            TeeStory.in                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Graphic Design
                            Sublime Spirits                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             9,000-14,000 /month"
"Social Media Marketing
                            Sublime Spirits                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             9,000-12,000 /month"
"Social Media Marketing
                            Ojariya                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Web Development
                            SPIDERWEB                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             4,000-7,000 /month"
"Graphic Design
                            Simmi Foundation Organization                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Operations
                            INGLU                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,500-10,000 /month"
"Entrepreneurship
                            Commondove                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Social Media Marketing
                            Navyug Think India Foundation                        Jaipur","Jaipur                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            UnpaidThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Business Development (Sales)
                            Ignitic Ideas Private Limited                        Thane","Thane                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month +  IncentivesThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Mobile App Development
                            WebKnight Infosystem                        AhmedabadNadiad","Ahmedabad, Nadiad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000-5,000 /month"
"Python Development
                            Sheoran HiTech Solutions Private Limited                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             25,000-40,000 /month"
"Web Development
                            WebKnight Infosystem                        Ahmedabad","Ahmedabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000-5,000 /month"
"Human Resources (HR)
                            Navyug Think India Foundation                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Digital Marketing
                            AB Media Co                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000-8,000 /month"
"Subject Matter Expert (SME)
                            Contexto                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /month"
"Mobile App Development
                            Total Dental Care Private Limited (Sabka Dentist)                        Mumbai","Actively hiring
                    Mumbai                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             15,000 /month"
"Crowdfunding (PR)
                            Artemis Foundation                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Web Development
                            Digipsum                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000-6,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Graphic Design
                            Zapphire Flexible Recruitment Solutions Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Game Development
                            FLZ Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Social Media Marketing
                            TheRedFight Career Solution Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Graphic Design
                            Cyberminars                        Jaipur","Jaipur                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000-4,000 /month"
"Volunteering
                            Adihri Dreamland Foundation                        DelhiGhaziabadGurgaonNoida","Delhi, Ghaziabad, Gurgaon, Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Social Media Marketing
                            Sonic Field Music Production School                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month"
"Digital Marketing
                            Risee                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,500 /month"
"Law/Legal
                            Hitesh Malkani                        Mumbai","Mumbai                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             6,000 /month"
"Graphic Design
                            Anuj Pathak                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Marketing
                            GrowYT                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Video Editing
                            Safalta (An Initiative By Amar Ujala Limited)                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month"
"Marketing
                            My Rent Space                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Social Media Marketing
                            Prayaana Labs                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Content Writing
                            Bond With Brands                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 lump sum"
"Graphic Design
                            Digital Asia                        Noida","Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             4,000 /month"
"Social Media Marketing
                            Vedicguruji                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             500-1,500 /week"
"Human Resources (HR)
                            Coding Junior                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Content Writing
                            Books En Beyond                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,500 /month"
"Digital Marketing
                            Builtzmart                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Marketing
                            Builtzmart                        Visakhapatnam","Visakhapatnam                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Human Resources (HR)
                            Builtzmart                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Web Development
                            Watrana Traction Private Limited                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month"
"Marketing
                            Industrial Engineering Corporation                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000-7,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Unity Game Development
                            NEXSTEAD GAMES PRIVATE LIMITED                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             25,000 /month"
"Game Development
                            Zeedup Technologies & Services                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             25,000 /month"
"Interior Design
                            G2Design Interior                        Pune","Pune                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Flutter Development
                            Fireclash Enterprises                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /month"
"Content Writing
                            Learnart Technologies Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,500 /month"
"Chrome Extension Development
                            Across The Globe (ATG)                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,500 /month +  Incentives"
"Graphic Design
                            Uplers Solution Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             9,250 /month"
"Human Resources (HR)
                            IFortisCorporate                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,000 /month +  Incentives"
"Mobile App Development
                            PawSense                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000-10,000 /month"
"Search Engine Optimization (SEO)
                            TVO TOUR AND TRAVEL                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000-10,000 /month"
"Content Writing
                            Comunique World                        Gurgaon","Gurgaon                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-15,000 /month"
"Marketing
                            Promotion Squad                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month +  Incentives"
"Digital Marketing
                            Propmart Advisory                        Thane","Thane                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000-7,000 /month"
".NET Development
                            Think Act Rise Foundation                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                            Unpaid"
"Business Development (Sales)
                            TripRoadie (ABTR Riding India Private Limited)                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month +  Incentives"
"Social Media Marketing
                            Edovu Ventures Private Limited                        Gurgaon","Gurgaon                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Operations
                            AM Innomates                        Noida","Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000-11,000 /month"
"Business Development (Sales)
                            Book My Artist India                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-15,000 /month"
"Social Media Marketing
                            Colors Queen Cosmetics                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Business Development (Sales)
                            Sai Digital Training                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 lump sum +  Incentives"
"Social Media Marketing
                            Lagan Mandap                        Jaipur","Jaipur                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Business Development (Sales)
                            MarksDzyn                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             15,000 /month"
"Web Development
                            Raylancer Private Limited                        Noida","Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /month"
"Business Development (Sales)
                            Germanywale                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,500-12,000 /month"
"Web Development
                            Raylancer Private Limited                        Noida","Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Graphic Design
                            Screwdriver Films Private Limited                        DelhiGhaziabadNoida","Delhi, Ghaziabad, Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Social Media Marketing
                            SkyRed Productions                        Nagpur Kh.","Nagpur Kh.                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month"
"Content Writing
                            OtakuKart                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             6,000 /month"
"Social Media Marketing
                            Just Being Vocal                        DelhiNoida","Delhi, Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000-9,000 /month"
"Digital Marketing
                            MarksDzyn                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             15,000 /month"
"Human Resources (HR)
                            MarksDzyn                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             15,000 /month"
"Human Resources (HR)
                            Medico Recruits Private Limited                        Hyderabad","Hyderabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /month"
"Digital Marketing
                            Kelvin Water Technologies Private Limited                        Gurgaon","Gurgaon                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,008 /month"
"Human Resources (HR)
                            Talent Corner HR Services                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             6,000 lump sum"
"Video Making/Editing
                            Rooloo Innovations Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Retail Sale (In-Store)
                            BESTSELLER                        Hyderabad","Hyderabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             9,000 /month"
"Content Writing
                            10xTimes                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000-3,500 /month"
"Social Media Marketing
                            Ocular Media                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month"
"Social Media Marketing
                            Karghewale                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,500 /month"
"Logistics Coordination
                            Green Delight Innovations Private Limited                        Coimbatore","Coimbatore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month"
"Visual Design
                            Innover Labs                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month"
"Content Writing
                            The Philox                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000-15,000 /month"
"Graphic Design
                            Bariflo Labs Private Limited                        Bhubaneswar","Bhubaneswar                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month +  Incentives"
"Human Resources (HR)
                            Bada Business                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000-15,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Python Programming
                            Bariflo Labs Private Limited                        Bhubaneswar","Bhubaneswar                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Business Development (Sales)
                            Advaitabodhi Foundation                        Kolkata","Kolkata                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Game Development
                            CITS Worldwide                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Content Writing
                            EtherWorld                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /month"
"Content Writing
                            Rayi Systems Private Limited                        Chennai","Chennai                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month +  Incentives"
"Marketing/Lead Generation
                            Acompworld                        Noida","Actively hiring
                    Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Mobile App Development
                            Commondove                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             6,000 /month"
"Marketing
                            Noob Community                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month +  Incentives"
"Web Development
                            Shreeshantha IT Solutions                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 lump sum"
"Business Development (Sales)
                            Ankit V Kapoor World                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Content Writing
                            Ankit V Kapoor World                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Spark AR Development (Instagram Filters)
                            Thinkverse                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month +  Incentives"
"Mobile App Development
                            Hexa Analytic  Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000-5,000 /month"
"Content Writing
                            Web Arbiter                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /month"
"Punjabi Linguistics
                            SRM Films                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,000 /month +  Incentives"
"Unity Development
                            Bipolar Factory                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-15,000 /month"
"Human Resources (HR)
                            Uniquetech Services Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month +  Incentives"
"Unity Design
                            Bipolar Factory                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-15,000 /month"
"Film Production
                            Confluence India                        PuneSolapurOsmanabadBangaloreThaneMumbai","Pune, Solapur, Osmanabad, Bangalore, Thane, Mumbai                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,100 /month +  IncentivesThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Business Development (Sales)
                            Onelife Network Marketing Private Limited                        KanpurLucknowUnnaoBandaBarabankiPrayagraj","Kanpur, Lucknow, Unnao, Banda, Barabanki, Prayagraj                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month +  IncentivesThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Virtual Assistant
                            Acuityva@com                        Ahmedabad","Ahmedabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000 /month"
"Human Resources (HR)
                            Satin Creditcare Network Limited                        Hebbal","Hebbal                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Business Development (Sales)
                            SKRPH Limited                        Ahmedabad","Ahmedabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             2,000 /month +  Incentives"
"Operations
                            Mindcypress                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             7,000 /monthThe hiring for this internship will be online and the company will provide work from home/ deferred joining till current COVID-19 situation improves"
"Backend Development
                            Putatoe Technologies Private Limited                        Work From Home","Actively hiring
                     Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,000-5,000 /month"
"Business Development (Sales)
                            Bhargawa Enterprises                        BhubaneswarBokaro Steel CityJamshedpurRanchiPuruliaMidnapore","Bhubaneswar, Bokaro Steel City, Jamshedpur, Ranchi, Purulia, Midnapore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month +  Incentives"
"Business Development (Sales)
                            Bhargawa Enterprises                        BhubaneswarBokaro Steel CityJamshedpurRanchiPuruliaMidnapore","Bhubaneswar, Bokaro Steel City, Jamshedpur, Ranchi, Purulia, Midnapore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month +  Incentives"
"Operations
                            Vote Ki Awaaz                        Gurgaon","Gurgaon                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             3,000 /week"
"Content Writing/Editing
                            Miracalize Media                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             5,000-8,000 /month"
"Social Media Marketing
                            Gurucool XYZ Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,000 /month +  Incentives"
"Blockchain Research Analytics
                            Metaverse Ventures Private Limited                        Hyderabad","Actively hiring
                    Hyderabad                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-16,000 /month"
"Graphic Design
                            Creative At Paper                        Delhi","Delhi                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000 /month"
"Java Development
                            PlugO                        Bangalore","Bangalore                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             20,000 /month"
"Digital Marketing
                            Shree Shyam Finances                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             8,000 /month"
"Customer Service Execution
                            Benekind Medics Global Private Limited                        Noida","Noida                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             10,000-15,000 /month"
"Market Research
                            Shasymitra Agtech India Private Limited                        Work From Home","Work From Home                
                                Start Date                            Starts immediatelyImmediatelyDuration
                                Stipend                             1,000 /month"
